shift_id,date_key,shift_date,station_id,staff_id,shift_type,scheduled_start,scheduled_end,planned_hours,actual_hours,shift_status,missed_coverage_flag
SH017649,20251018,2025-10-18,ST001,EMP0057,Late,14:30,22:30,8,3.8,Partial,Y
SH017650,20251018,2025-10-18,ST001,EMP0035,Night,22:00,06:00,8,8,Completed,N
SH017651,20251018,2025-10-18,ST002,EMP0063,Early,05:30,13:30,8,8,Completed,N
SH017652,20251018,2025-10-18,ST002,EMP0036,Day,09:00,17:00,8,8,Completed,N
SH017653,20251018,2025-10-18,ST002,EMP0048,Day,09:00,17:00,8,8,Completed,N
SH017654,20251018,2025-10-18,ST002,EMP0063,Late,14:30,22:30,8,8,Completed,N
SH017655,20251018,2025-10-18,ST002,EMP0010,Late,14:30,22:30,8,8,Completed,N
SH017656,20251018,2025-10-18,ST002,EMP0048,Night,22:00,06:00,8,8,Completed,N
SH017657,20251018,2025-10-18,ST003,EMP0043,Early,05:30,13:30,8,8,Completed,N
SH017658,20251018,2025-10-18,ST003,EMP0043,Day,09:00,17:00,8,8,Completed,N
SH017659,20251018,2025-10-18,ST003,EMP0008,Late,14:30,22:30,8,8,Completed,N
SH017660,20251018,2025-10-18,ST004,EMP0060,Early,05:30,13:30,8,8,Completed,N
SH017661,20251018,2025-10-18,ST004,EMP0017,Day,09:00,17:00,8,4.9,Partial,Y
SH017662,20251018,2025-10-18,ST004,EMP0020,Late,14:30,22:30,8,8,Completed,N
SH017663,20251018,2025-10-18,ST005,EMP0015,Early,05:30,13:30,8,0,Cancelled,Y
SH017664,20251018,2025-10-18,ST005,EMP0035,Day,09:00,17:00,8,8,Completed,N
SH017665,20251018,2025-10-18,ST005,EMP0014,Late,14:30,22:30,8,8,Completed,N
SH017666,20251018,2025-10-18,ST006,EMP0009,Early,05:30,13:30,8,8,Completed,N
SH017667,20251018,2025-10-18,ST006,EMP0013,Day,09:00,17:00,8,8,Completed,N
SH017668,20251018,2025-10-18,ST006,EMP0028,Late,14:30,22:30,8,8,Completed,N
SH017669,20251018,2025-10-18,ST006,EMP0013,Night,22:00,06:00,8,8,Completed,N
SH017670,20251018,2025-10-18,ST007,EMP0046,Early,05:30,13:30,8,4.3,Partial,Y
SH017671,20251018,2025-10-18,ST007,EMP0007,Day,09:00,17:00,8,3.4,Partial,Y
SH017672,20251018,2025-10-18,ST007,EMP0018,Late,14:30,22:30,8,8,Completed,N
SH017673,20251018,2025-10-18,ST008,EMP0022,Early,05:30,13:30,8,8,Completed,N
SH017674,20251018,2025-10-18,ST008,EMP0023,Day,09:00,17:00,8,8,Completed,N
SH017675,20251018,2025-10-18,ST008,EMP0033,Late,14:30,22:30,8,8,Completed,N
SH017676,20251018,2025-10-18,ST009,EMP0055,Early,05:30,13:30,8,8,Completed,N
SH017677,20251018,2025-10-18,ST009,EMP0037,Day,09:00,17:00,8,8,Completed,N
SH017678,20251018,2025-10-18,ST009,EMP0008,Late,14:30,22:30,8,0,Cancelled,Y
SH017679,20251018,2025-10-18,ST010,EMP0011,Early,05:30,13:30,8,8,Completed,N
SH017680,20251018,2025-10-18,ST010,EMP0031,Day,09:00,17:00,8,0,Cancelled,Y
SH017681,20251018,2025-10-18,ST010,EMP0019,Day,09:00,17:00,8,3.2,Partial,Y
SH017682,20251018,2025-10-18,ST010,EMP0011,Late,14:30,22:30,8,8,Completed,N
SH017683,20251018,2025-10-18,ST010,EMP0019,Late,14:30,22:30,8,8,Completed,N
SH017684,20251018,2025-10-18,ST010,EMP0019,Night,22:00,06:00,8,8,Completed,N
SH017685,20251018,2025-10-18,ST011,EMP0006,Early,05:30,13:30,8,8,Completed,N
SH017686,20251018,2025-10-18,ST011,EMP0045,Day,09:00,17:00,8,8,Completed,N
SH017687,20251018,2025-10-18,ST011,EMP0054,Late,14:30,22:30,8,8,Completed,N
SH017688,20251018,2025-10-18,ST011,EMP0005,Night,22:00,06:00,8,8,Completed,N
SH017689,20251018,2025-10-18,ST012,EMP0059,Early,05:30,13:30,8,8,Completed,N
SH017690,20251018,2025-10-18,ST012,EMP0046,Day,09:00,17:00,8,8,Completed,N
SH017691,20251018,2025-10-18,ST012,EMP0050,Late,14:30,22:30,8,8,Completed,N
SH017692,20251018,2025-10-18,ST012,EMP0046,Night,22:00,06:00,8,8,Completed,N
SH017693,20251018,2025-10-18,ST013,EMP0059,Early,05:30,13:30,8,8,Completed,N
SH017694,20251018,2025-10-18,ST013,EMP0059,Day,09:00,17:00,8,8,Completed,N
SH017695,20251018,2025-10-18,ST013,EMP0034,Late,14:30,22:30,8,8,Completed,N
SH017696,20251018,2025-10-18,ST013,EMP0001,Night,22:00,06:00,8,8,Completed,N
SH017697,20251018,2025-10-18,ST014,EMP0019,Early,05:30,13:30,8,8,Completed,N
SH017698,20251018,2025-10-18,ST014,EMP0013,Day,09:00,17:00,8,4.8,Partial,Y
SH017699,20251018,2025-10-18,ST014,EMP0031,Late,14:30,22:30,8,8,Completed,N
SH017700,20251018,2025-10-18,ST014,EMP0031,Night,22:00,06:00,8,8,Completed,N
SH017701,20251018,2025-10-18,ST015,EMP0053,Early,05:30,13:30,8,8,Completed,N
SH017702,20251018,2025-10-18,ST015,EMP0047,Day,09:00,17:00,8,0,Cancelled,Y
SH017703,20251018,2025-10-18,ST015,EMP0012,Day,09:00,17:00,8,8,Completed,N
SH017704,20251018,2025-10-18,ST015,EMP0018,Late,14:30,22:30,8,0,Cancelled,Y
SH017705,20251018,2025-10-18,ST016,EMP0011,Early,05:30,13:30,8,8,Completed,N
SH017706,20251018,2025-10-18,ST016,EMP0052,Day,09:00,17:00,8,8,Completed,N
SH017707,20251018,2025-10-18,ST016,EMP0010,Late,14:30,22:30,8,3.5,Partial,Y
SH017708,20251019,2025-10-19,ST001,EMP0062,Early,05:30,13:30,8,8,Completed,N
SH017709,20251019,2025-10-19,ST001,EMP0057,Day,09:00,17:00,8,8,Completed,N
SH017710,20251019,2025-10-19,ST001,EMP0040,Day,09:00,17:00,8,8,Completed,N
SH017711,20251019,2025-10-19,ST001,EMP0035,Late,14:30,22:30,8,8,Completed,N
SH017712,20251019,2025-10-19,ST001,EMP0062,Late,14:30,22:30,8,8,Completed,N
SH017713,20251019,2025-10-19,ST001,EMP0040,Night,22:00,06:00,8,8,Completed,N
SH017714,20251019,2025-10-19,ST002,EMP0048,Early,05:30,13:30,8,8,Completed,N
SH017715,20251019,2025-10-19,ST002,EMP0063,Day,09:00,17:00,8,8,Completed,N
SH017716,20251019,2025-10-19,ST002,EMP0064,Day,09:00,17:00,8,8,Completed,N
SH017717,20251019,2025-10-19,ST002,EMP0009,Late,14:30,22:30,8,8,Completed,N
SH017718,20251019,2025-10-19,ST002,EMP0010,Late,14:30,22:30,8,8,Completed,N
SH017719,20251019,2025-10-19,ST002,EMP0004,Night,22:00,06:00,8,8,Completed,N
SH017720,20251019,2025-10-19,ST003,EMP0058,Early,05:30,13:30,8,8,Completed,N
SH017721,20251019,2025-10-19,ST003,EMP0049,Day,09:00,17:00,8,8,Completed,N
SH017722,20251019,2025-10-19,ST003,EMP0061,Late,14:30,22:30,8,8,Completed,N
SH017723,20251019,2025-10-19,ST003,EMP0061,Night,22:00,06:00,8,8,Completed,N
SH017724,20251019,2025-10-19,ST004,EMP0060,Early,05:30,13:30,8,8,Completed,N
SH017725,20251019,2025-10-19,ST004,EMP0020,Day,09:00,17:00,8,3.9,Partial,Y
SH017726,20251019,2025-10-19,ST004,EMP0054,Late,14:30,22:30,8,8,Completed,N
SH017727,20251019,2025-10-19,ST005,EMP0045,Early,05:30,13:30,8,8,Completed,N
SH017728,20251019,2025-10-19,ST005,EMP0032,Day,09:00,17:00,8,8,Completed,N
SH017729,20251019,2025-10-19,ST005,EMP0040,Late,14:30,22:30,8,8,Completed,N
SH017730,20251019,2025-10-19,ST006,EMP0028,Early,05:30,13:30,8,0,Cancelled,Y
SH017731,20251019,2025-10-19,ST006,EMP0044,Day,09:00,17:00,8,8,Completed,N
SH017732,20251019,2025-10-19,ST006,EMP0024,Late,14:30,22:30,8,8,Completed,N
SH017733,20251019,2025-10-19,ST006,EMP0013,Night,22:00,06:00,8,0,Cancelled,Y
SH017734,20251019,2025-10-19,ST007,EMP0025,Early,05:30,13:30,8,8,Completed,N
SH017735,20251019,2025-10-19,ST007,EMP0004,Day,09:00,17:00,8,8,Completed,N
SH017736,20251019,2025-10-19,ST007,EMP0003,Late,14:30,22:30,8,8,Completed,N
SH017737,20251019,2025-10-19,ST007,EMP0003,Night,22:00,06:00,8,8,Completed,N
SH017738,20251019,2025-10-19,ST008,EMP0022,Early,05:30,13:30,8,8,Completed,N
SH017739,20251019,2025-10-19,ST008,EMP0048,Day,09:00,17:00,8,8,Completed,N
SH017740,20251019,2025-10-19,ST008,EMP0033,Late,14:30,22:30,8,8,Completed,N
SH017741,20251019,2025-10-19,ST009,EMP0008,Early,05:30,13:30,8,8,Completed,N
SH017742,20251019,2025-10-19,ST009,EMP0005,Day,09:00,17:00,8,8,Completed,N
SH017743,20251019,2025-10-19,ST009,EMP0055,Late,14:30,22:30,8,8,Completed,N
SH017744,20251019,2025-10-19,ST010,EMP0061,Early,05:30,13:30,8,8,Completed,N
SH017745,20251019,2025-10-19,ST010,EMP0019,Day,09:00,17:00,8,8,Completed,N
SH017746,20251019,2025-10-19,ST010,EMP0027,Day,09:00,17:00,8,8,Completed,N
SH017747,20251019,2025-10-19,ST010,EMP0031,Late,14:30,22:30,8,8,Completed,N
SH017748,20251019,2025-10-19,ST010,EMP0061,Late,14:30,22:30,8,8,Completed,N
SH017749,20251019,2025-10-19,ST010,EMP0057,Night,22:00,06:00,8,8,Completed,N
SH017750,20251019,2025-10-19,ST011,EMP0006,Early,05:30,13:30,8,6.2,Partial,Y
SH017751,20251019,2025-10-19,ST011,EMP0006,Day,09:00,17:00,8,0,Cancelled,Y
SH017752,20251019,2025-10-19,ST011,EMP0006,Late,14:30,22:30,8,8,Completed,N
SH017753,20251019,2025-10-19,ST011,EMP0041,Night,22:00,06:00,8,8,Completed,N
SH017754,20251019,2025-10-19,ST012,EMP0041,Early,05:30,13:30,8,8,Completed,N
SH017755,20251019,2025-10-19,ST012,EMP0023,Day,09:00,17:00,8,8,Completed,N
SH017756,20251019,2025-10-19,ST012,EMP0029,Late,14:30,22:30,8,8,Completed,N
SH017757,20251019,2025-10-19,ST013,EMP0034,Early,05:30,13:30,8,8,Completed,N
SH017758,20251019,2025-10-19,ST013,EMP0050,Day,09:00,17:00,8,8,Completed,N
SH017759,20251019,2025-10-19,ST013,EMP0016,Late,14:30,22:30,8,8,Completed,N
SH017760,20251019,2025-10-19,ST013,EMP0050,Night,22:00,06:00,8,8,Completed,N
SH017761,20251019,2025-10-19,ST014,EMP0013,Early,05:30,13:30,8,8,Completed,N
SH017762,20251019,2025-10-19,ST014,EMP0031,Day,09:00,17:00,8,8,Completed,N
SH017763,20251019,2025-10-19,ST014,EMP0013,Late,14:30,22:30,8,8,Completed,N
SH017764,20251019,2025-10-19,ST015,EMP0047,Early,05:30,13:30,8,8,Completed,N
SH017765,20251019,2025-10-19,ST015,EMP0053,Day,09:00,17:00,8,8,Completed,N
SH017766,20251019,2025-10-19,ST015,EMP0026,Late,14:30,22:30,8,8,Completed,N
SH017767,20251019,2025-10-19,ST015,EMP0012,Night,22:00,06:00,8,8,Completed,N
SH017768,20251019,2025-10-19,ST016,EMP0010,Early,05:30,13:30,8,8,Completed,N
SH017769,20251019,2025-10-19,ST016,EMP0052,Day,09:00,17:00,8,8,Completed,N
SH017770,20251019,2025-10-19,ST016,EMP0011,Late,14:30,22:30,8,8,Completed,N
SH017771,20251019,2025-10-19,ST016,EMP0011,Night,22:00,06:00,8,8,Completed,N
SH017772,20251020,2025-10-20,ST001,EMP0047,Early,05:30,13:30,8,8,Completed,N
SH017773,20251020,2025-10-20,ST001,EMP0062,Day,09:00,17:00,8,8,Completed,N
SH017774,20251020,2025-10-20,ST001,EMP0040,Day,09:00,17:00,8,8,Completed,N
SH017775,20251020,2025-10-20,ST001,EMP0028,Late,14:30,22:30,8,8,Completed,N
SH017776,20251020,2025-10-20,ST001,EMP0047,Late,14:30,22:30,8,8,Completed,N
SH017777,20251020,2025-10-20,ST001,EMP0047,Night,22:00,06:00,8,8,Completed,N
SH017778,20251020,2025-10-20,ST002,EMP0009,Early,05:30,13:30,8,8,Completed,N
SH017779,20251020,2025-10-20,ST002,EMP0004,Day,09:00,17:00,8,8,Completed,N
SH017780,20251020,2025-10-20,ST002,EMP0009,Day,09:00,17:00,8,8,Completed,N
SH017781,20251020,2025-10-20,ST002,EMP0064,Late,14:30,22:30,8,8,Completed,N
SH017782,20251020,2025-10-20,ST002,EMP0039,Late,14:30,22:30,8,8,Completed,N
SH017783,20251020,2025-10-20,ST002,EMP0009,Night,22:00,06:00,8,8,Completed,N
SH017784,20251020,2025-10-20,ST003,EMP0055,Early,05:30,13:30,8,8,Completed,N
SH017785,20251020,2025-10-20,ST003,EMP0029,Day,09:00,17:00,8,8,Completed,N
SH017786,20251020,2025-10-20,ST003,EMP0049,Late,14:30,22:30,8,8,Completed,N
SH017787,20251020,2025-10-20,ST004,EMP0054,Early,05:30,13:30,8,5.1,Partial,Y
SH017788,20251020,2025-10-20,ST004,EMP0020,Day,09:00,17:00,8,8,Completed,N
SH017789,20251020,2025-10-20,ST004,EMP0020,Late,14:30,22:30,8,0,Cancelled,Y
SH017790,20251020,2025-10-20,ST004,EMP0021,Night,22:00,06:00,8,8,Completed,N
SH017791,20251020,2025-10-20,ST005,EMP0015,Early,05:30,13:30,8,8,Completed,N
SH017792,20251020,2025-10-20,ST005,EMP0015,Day,09:00,17:00,8,8,Completed,N
SH017793,20251020,2025-10-20,ST005,EMP0040,Late,14:30,22:30,8,6.1,Partial,Y
SH017794,20251020,2025-10-20,ST006,EMP0064,Early,05:30,13:30,8,8,Completed,N
SH017795,20251020,2025-10-20,ST006,EMP0016,Day,09:00,17:00,8,8,Completed,N
SH017796,20251020,2025-10-20,ST006,EMP0064,Late,14:30,22:30,8,8,Completed,N
SH017797,20251020,2025-10-20,ST006,EMP0044,Night,22:00,06:00,8,8,Completed,N
SH017798,20251020,2025-10-20,ST007,EMP0007,Early,05:30,13:30,8,8,Completed,N
SH017799,20251020,2025-10-20,ST007,EMP0007,Day,09:00,17:00,8,3.5,Partial,Y
SH017800,20251020,2025-10-20,ST007,EMP0007,Late,14:30,22:30,8,8,Completed,N
SH017801,20251020,2025-10-20,ST008,EMP0049,Early,05:30,13:30,8,8,Completed,N
SH017802,20251020,2025-10-20,ST008,EMP0023,Day,09:00,17:00,8,8,Completed,N
SH017803,20251020,2025-10-20,ST008,EMP0043,Late,14:30,22:30,8,8,Completed,N
SH017804,20251020,2025-10-20,ST009,EMP0003,Early,05:30,13:30,8,8,Completed,N
SH017805,20251020,2025-10-20,ST009,EMP0030,Day,09:00,17:00,8,8,Completed,N
SH017806,20251020,2025-10-20,ST009,EMP0005,Late,14:30,22:30,8,8,Completed,N
SH017807,20251020,2025-10-20,ST010,EMP0019,Early,05:30,13:30,8,8,Completed,N
SH017808,20251020,2025-10-20,ST010,EMP0019,Day,09:00,17:00,8,8,Completed,N
SH017809,20251020,2025-10-20,ST010,EMP0031,Day,09:00,17:00,8,8,Completed,N
SH017810,20251020,2025-10-20,ST010,EMP0057,Late,14:30,22:30,8,8,Completed,N
SH017811,20251020,2025-10-20,ST010,EMP0027,Late,14:30,22:30,8,8,Completed,N
SH017812,20251020,2025-10-20,ST010,EMP0053,Night,22:00,06:00,8,8,Completed,N
SH017813,20251020,2025-10-20,ST011,EMP0005,Early,05:30,13:30,8,8,Completed,N
SH017814,20251020,2025-10-20,ST011,EMP0045,Day,09:00,17:00,8,8,Completed,N
SH017815,20251020,2025-10-20,ST011,EMP0056,Late,14:30,22:30,8,0,No Show,Y
SH017816,20251020,2025-10-20,ST011,EMP0056,Night,22:00,06:00,8,8,Completed,N
SH017817,20251020,2025-10-20,ST012,EMP0023,Early,05:30,13:30,8,8,Completed,N
SH017818,20251020,2025-10-20,ST012,EMP0034,Day,09:00,17:00,8,8,Completed,N
SH017819,20251020,2025-10-20,ST012,EMP0017,Late,14:30,22:30,8,8,Completed,N
SH017820,20251020,2025-10-20,ST013,EMP0052,Early,05:30,13:30,8,8,Completed,N
SH017821,20251020,2025-10-20,ST013,EMP0016,Day,09:00,17:00,8,4,Partial,Y
SH017822,20251020,2025-10-20,ST013,EMP0002,Late,14:30,22:30,8,8,Completed,N
SH017823,20251020,2025-10-20,ST013,EMP0059,Night,22:00,06:00,8,8,Completed,N
SH017824,20251020,2025-10-20,ST014,EMP0001,Early,05:30,13:30,8,8,Completed,N
SH017825,20251020,2025-10-20,ST014,EMP0002,Day,09:00,17:00,8,8,Completed,N
SH017826,20251020,2025-10-20,ST014,EMP0013,Late,14:30,22:30,8,8,Completed,N
SH017827,20251020,2025-10-20,ST015,EMP0047,Early,05:30,13:30,8,8,Completed,N
SH017828,20251020,2025-10-20,ST015,EMP0044,Day,09:00,17:00,8,8,Completed,N
SH017829,20251020,2025-10-20,ST015,EMP0047,Late,14:30,22:30,8,8,Completed,N
SH017830,20251020,2025-10-20,ST016,EMP0032,Early,05:30,13:30,8,8,Completed,N
SH017831,20251020,2025-10-20,ST016,EMP0010,Day,09:00,17:00,8,8,Completed,N
SH017832,20251020,2025-10-20,ST016,EMP0011,Late,14:30,22:30,8,0,No Show,Y
SH017833,20251020,2025-10-20,ST016,EMP0014,Night,22:00,06:00,8,8,Completed,N
SH017834,20251021,2025-10-21,ST001,EMP0040,Early,05:30,13:30,8,8,Completed,N
SH017835,20251021,2025-10-21,ST001,EMP0057,Day,09:00,17:00,8,0,Cancelled,Y
SH017836,20251021,2025-10-21,ST001,EMP0040,Day,09:00,17:00,8,3.5,Partial,Y
SH017837,20251021,2025-10-21,ST001,EMP0047,Late,14:30,22:30,8,8,Completed,N
SH017838,20251021,2025-10-21,ST001,EMP0062,Late,14:30,22:30,8,4.7,Partial,Y
SH017839,20251021,2025-10-21,ST001,EMP0057,Night,22:00,06:00,8,8,Completed,N
SH017840,20251021,2025-10-21,ST002,EMP0064,Early,05:30,13:30,8,8,Completed,N
SH017841,20251021,2025-10-21,ST002,EMP0010,Day,09:00,17:00,8,8,Completed,N
SH017842,20251021,2025-10-21,ST002,EMP0009,Day,09:00,17:00,8,0,Cancelled,Y
SH017843,20251021,2025-10-21,ST002,EMP0039,Late,14:30,22:30,8,8,Completed,N
SH017844,20251021,2025-10-21,ST002,EMP0004,Late,14:30,22:30,8,8,Completed,N
SH017845,20251021,2025-10-21,ST002,EMP0064,Night,22:00,06:00,8,8,Completed,N
SH017846,20251021,2025-10-21,ST003,EMP0061,Early,05:30,13:30,8,8,Completed,N
SH017847,20251021,2025-10-21,ST003,EMP0061,Day,09:00,17:00,8,8,Completed,N
SH017848,20251021,2025-10-21,ST003,EMP0058,Late,14:30,22:30,8,8,Completed,N
SH017849,20251021,2025-10-21,ST003,EMP0008,Night,22:00,06:00,8,8,Completed,N
SH017850,20251021,2025-10-21,ST004,EMP0025,Early,05:30,13:30,8,8,Completed,N
SH017851,20251021,2025-10-21,ST004,EMP0054,Day,09:00,17:00,8,8,Completed,N
SH017852,20251021,2025-10-21,ST004,EMP0017,Late,14:30,22:30,8,8,Completed,N
SH017853,20251021,2025-10-21,ST004,EMP0025,Night,22:00,06:00,8,0,No Show,Y
SH017854,20251021,2025-10-21,ST005,EMP0027,Early,05:30,13:30,8,8,Completed,N
SH017855,20251021,2025-10-21,ST005,EMP0045,Day,09:00,17:00,8,8,Completed,N
SH017856,20251021,2025-10-21,ST005,EMP0015,Late,14:30,22:30,8,8,Completed,N
SH017857,20251021,2025-10-21,ST006,EMP0024,Early,05:30,13:30,8,8,Completed,N
SH017858,20251021,2025-10-21,ST006,EMP0009,Day,09:00,17:00,8,8,Completed,N
SH017859,20251021,2025-10-21,ST006,EMP0009,Late,14:30,22:30,8,8,Completed,N
SH017860,20251021,2025-10-21,ST006,EMP0022,Night,22:00,06:00,8,8,Completed,N
SH017861,20251021,2025-10-21,ST007,EMP0033,Early,05:30,13:30,8,8,Completed,N
SH017862,20251021,2025-10-21,ST007,EMP0004,Day,09:00,17:00,8,8,Completed,N
SH017863,20251021,2025-10-21,ST007,EMP0003,Late,14:30,22:30,8,0,Cancelled,Y
SH017864,20251021,2025-10-21,ST007,EMP0046,Night,22:00,06:00,8,5.8,Partial,Y
SH017865,20251021,2025-10-21,ST008,EMP0048,Early,05:30,13:30,8,8,Completed,N
SH017866,20251021,2025-10-21,ST008,EMP0024,Day,09:00,17:00,8,8,Completed,N
SH017867,20251021,2025-10-21,ST008,EMP0026,Late,14:30,22:30,8,8,Completed,N
SH017868,20251021,2025-10-21,ST009,EMP0021,Early,05:30,13:30,8,8,Completed,N
SH017869,20251021,2025-10-21,ST009,EMP0021,Day,09:00,17:00,8,8,Completed,N
SH017870,20251021,2025-10-21,ST009,EMP0003,Late,14:30,22:30,8,8,Completed,N
SH017871,20251021,2025-10-21,ST010,EMP0042,Early,05:30,13:30,8,8,Completed,N
SH017872,20251021,2025-10-21,ST010,EMP0031,Day,09:00,17:00,8,8,Completed,N
SH017873,20251021,2025-10-21,ST010,EMP0019,Day,09:00,17:00,8,8,Completed,N
SH017874,20251021,2025-10-21,ST010,EMP0042,Late,14:30,22:30,8,8,Completed,N
SH017875,20251021,2025-10-21,ST010,EMP0057,Late,14:30,22:30,8,8,Completed,N
SH017876,20251021,2025-10-21,ST010,EMP0053,Night,22:00,06:00,8,8,Completed,N
SH017877,20251021,2025-10-21,ST011,EMP0060,Early,05:30,13:30,8,8,Completed,N
SH017878,20251021,2025-10-21,ST011,EMP0005,Day,09:00,17:00,8,8,Completed,N
SH017879,20251021,2025-10-21,ST011,EMP0054,Late,14:30,22:30,8,8,Completed,N
SH017880,20251021,2025-10-21,ST012,EMP0041,Early,05:30,13:30,8,8,Completed,N
SH017881,20251021,2025-10-21,ST012,EMP0041,Day,09:00,17:00,8,8,Completed,N
SH017882,20251021,2025-10-21,ST012,EMP0046,Late,14:30,22:30,8,8,Completed,N
SH017883,20251021,2025-10-21,ST013,EMP0052,Early,05:30,13:30,8,8,Completed,N
SH017884,20251021,2025-10-21,ST013,EMP0050,Day,09:00,17:00,8,8,Completed,N
SH017885,20251021,2025-10-21,ST013,EMP0016,Late,14:30,22:30,8,8,Completed,N
SH017886,20251021,2025-10-21,ST014,EMP0002,Early,05:30,13:30,8,8,Completed,N
SH017887,20251021,2025-10-21,ST014,EMP0013,Day,09:00,17:00,8,8,Completed,N
SH017888,20251021,2025-10-21,ST014,EMP0001,Late,14:30,22:30,8,8,Completed,N
SH017889,20251021,2025-10-21,ST015,EMP0026,Early,05:30,13:30,8,0,Cancelled,Y
SH017890,20251021,2025-10-21,ST015,EMP0026,Day,09:00,17:00,8,3.9,Partial,Y
SH017891,20251021,2025-10-21,ST015,EMP0018,Late,14:30,22:30,8,8,Completed,N
SH017892,20251021,2025-10-21,ST015,EMP0047,Night,22:00,06:00,8,0,Cancelled,Y
SH017893,20251021,2025-10-21,ST016,EMP0032,Early,05:30,13:30,8,8,Completed,N
SH017894,20251021,2025-10-21,ST016,EMP0032,Day,09:00,17:00,8,8,Completed,N
SH017895,20251021,2025-10-21,ST016,EMP0011,Late,14:30,22:30,8,8,Completed,N
SH017896,20251021,2025-10-21,ST016,EMP0052,Night,22:00,06:00,8,8,Completed,N
SH017897,20251022,2025-10-22,ST001,EMP0012,Early,05:30,13:30,8,8,Completed,N
SH017898,20251022,2025-10-22,ST001,EMP0035,Day,09:00,17:00,8,5.1,Partial,Y
SH017899,20251022,2025-10-22,ST001,EMP0047,Day,09:00,17:00,8,0,Cancelled,Y
SH017900,20251022,2025-10-22,ST001,EMP0040,Late,14:30,22:30,8,8,Completed,N
SH017901,20251022,2025-10-22,ST001,EMP0028,Late,14:30,22:30,8,8,Completed,N
SH017902,20251022,2025-10-22,ST001,EMP0047,Night,22:00,06:00,8,4.1,Partial,Y
SH017903,20251022,2025-10-22,ST002,EMP0036,Early,05:30,13:30,8,8,Completed,N
SH017904,20251022,2025-10-22,ST002,EMP0010,Day,09:00,17:00,8,8,Completed,N
SH017905,20251022,2025-10-22,ST002,EMP0039,Day,09:00,17:00,8,8,Completed,N
SH017906,20251022,2025-10-22,ST002,EMP0048,Late,14:30,22:30,8,8,Completed,N
SH017907,20251022,2025-10-22,ST002,EMP0063,Late,14:30,22:30,8,8,Completed,N
SH017908,20251022,2025-10-22,ST002,EMP0058,Night,22:00,06:00,8,8,Completed,N
SH017909,20251022,2025-10-22,ST003,EMP0055,Early,05:30,13:30,8,8,Completed,N
SH017910,20251022,2025-10-22,ST003,EMP0006,Day,09:00,17:00,8,8,Completed,N
SH017911,20251022,2025-10-22,ST003,EMP0051,Late,14:30,22:30,8,8,Completed,N
SH017912,20251022,2025-10-22,ST004,EMP0021,Early,05:30,13:30,8,8,Completed,N
SH017913,20251022,2025-10-22,ST004,EMP0054,Day,09:00,17:00,8,8,Completed,N
SH017914,20251022,2025-10-22,ST004,EMP0020,Late,14:30,22:30,8,8,Completed,N
SH017915,20251022,2025-10-22,ST004,EMP0020,Night,22:00,06:00,8,8,Completed,N
SH017916,20251022,2025-10-22,ST005,EMP0045,Early,05:30,13:30,8,8,Completed,N
SH017917,20251022,2025-10-22,ST005,EMP0014,Day,09:00,17:00,8,8,Completed,N
SH017918,20251022,2025-10-22,ST005,EMP0039,Late,14:30,22:30,8,8,Completed,N
SH017919,20251022,2025-10-22,ST006,EMP0028,Early,05:30,13:30,8,8,Completed,N
SH017920,20251022,2025-10-22,ST006,EMP0013,Day,09:00,17:00,8,8,Completed,N
SH017921,20251022,2025-10-22,ST006,EMP0022,Late,14:30,22:30,8,8,Completed,N
SH017922,20251022,2025-10-22,ST006,EMP0022,Night,22:00,06:00,8,8,Completed,N
SH017923,20251022,2025-10-22,ST007,EMP0003,Early,05:30,13:30,8,0,Cancelled,Y
SH017924,20251022,2025-10-22,ST007,EMP0033,Day,09:00,17:00,8,8,Completed,N
SH017925,20251022,2025-10-22,ST007,EMP0007,Late,14:30,22:30,8,8,Completed,N
SH017926,20251022,2025-10-22,ST008,EMP0049,Early,05:30,13:30,8,8,Completed,N
SH017927,20251022,2025-10-22,ST008,EMP0043,Day,09:00,17:00,8,8,Completed,N
SH017928,20251022,2025-10-22,ST008,EMP0048,Late,14:30,22:30,8,8,Completed,N
SH017929,20251022,2025-10-22,ST009,EMP0003,Early,05:30,13:30,8,0,Cancelled,Y
SH017930,20251022,2025-10-22,ST009,EMP0030,Day,09:00,17:00,8,3.2,Partial,Y
SH017931,20251022,2025-10-22,ST009,EMP0005,Late,14:30,22:30,8,8,Completed,N
SH017932,20251022,2025-10-22,ST010,EMP0019,Early,05:30,13:30,8,0,Cancelled,Y
SH017933,20251022,2025-10-22,ST010,EMP0042,Day,09:00,17:00,8,8,Completed,N
SH017934,20251022,2025-10-22,ST010,EMP0027,Day,09:00,17:00,8,8,Completed,N
SH017935,20251022,2025-10-22,ST010,EMP0061,Late,14:30,22:30,8,8,Completed,N
SH017936,20251022,2025-10-22,ST010,EMP0027,Late,14:30,22:30,8,8,Completed,N
SH017937,20251022,2025-10-22,ST010,EMP0011,Night,22:00,06:00,8,8,Completed,N
SH017938,20251022,2025-10-22,ST011,EMP0006,Early,05:30,13:30,8,8,Completed,N
SH017939,20251022,2025-10-22,ST011,EMP0020,Day,09:00,17:00,8,8,Completed,N
SH017940,20251022,2025-10-22,ST011,EMP0056,Late,14:30,22:30,8,8,Completed,N
SH017941,20251022,2025-10-22,ST011,EMP0005,Night,22:00,06:00,8,8,Completed,N
